id_observacion,fecha,semana,id_area,rol_observador_id,rol_observado_id,tarea_id,tipo_observacion,estado,riesgo_id,is_control_critico,control_critico_id
OBS_000753,2025-01-17,10,CHP,CHP_ROL_06,CHP_ROL_06,CHP_TA_004,OPG,OPG+,,False,
OBS_000750,2025-01-17,10,MRA,MRA_ROL_01,MRA_ROL_01,MRA_TA_022,OPG,OPG+,,False,
OBS_000751,2025-01-17,10,MRA,MRA_ROL_06,MRA_ROL_06,MRA_TA_013,OPG,OPG+,,False,
OBS_000754,2025-01-17,10,PLC,PLC_ROL_11,PLC_ROL_11,PLC_TA_009,OPG,OPG+,,False,
OBS_000755,2025-01-17,10,PLC,PLC_ROL_05,PLC_ROL_05,PLC_TA_019,OPG,OPG+,,False,
OBS_000756,2025-01-17,10,PLC,PLC_ROL_03,PLC_ROL_03,PLC_TA_013,OPG,OPG+,,False,
OBS_000757,2025-01-17,10,STM,STM_ROL_02,STM_ROL_02,STM_TA_017,OPG,OPG+,,False,
OBS_000758,2025-01-17,10,STM,STM_ROL_04,STM_ROL_04,STM_TA_017,OPG,OPG+,,False,
OBS_001090,2025-01-17,10,STM,STM_ROL_06,STM_ROL_01,STM_TA_001,OCC,OCC+,R02,True,R02CC06
OBS_000759,2025-01-17,10,TME,TME_ROL_08,TME_ROL_08,TME_TA_016,OPG,OPG+,,False,
OBS_000760,2025-01-17,10,TME,TME_ROL_01,TME_ROL_01,TME_TA_005,OPG,OPG+,,False,
OBS_000763,2025-01-18,10,CHP,CHP_ROL_02,CHP_ROL_02,CHP_TA_008,OPG,OPG+,,False,
OBS_000764,2025-01-18,10,CHP,CHP_ROL_06,CHP_ROL_06,CHP_TA_004,OPG,OPG+,,False,
OBS_001084,2025-01-18,10,CHP,CHP_ROL_03,CHP_ROL_08,CHP_TA_013,OCC,OCC-,R03,True,R03CC02
OBS_001087,2025-01-18,10,CHP,CHP_ROL_02,CHP_ROL_09,CHP_TA_012,OCC,OCC+,R02,True,R02CC02
OBS_000761,2025-01-18,10,MRA,MRA_ROL_02,MRA_ROL_02,MRA_TA_017,OPG,OPG+,,False,
OBS_000762,2025-01-18,10,MRA,MRA_ROL_04,MRA_ROL_04,MRA_TA_005,OPG,OPG+,,False,
OBS_001092,2025-01-18,10,MRA,MRA_ROL_02,MRA_ROL_01,MRA_TA_020,OCC,OCC+,R01,True,R01CC01
OBS_000765,2025-01-18,10,PLC,PLC_ROL_08,PLC_ROL_08,PLC_TA_007,OPG,OPG+,,False,
OBS_000766,2025-01-18,10,PLC,PLC_ROL_11,PLC_ROL_11,PLC_TA_014,OPG,OPG-,,False,
OBS_001093,2025-01-18,10,PLC,PLC_ROL_12,PLC_ROL_02,PLC_TA_003,OCC,OCC+,R01,True,R01CC04
OBS_000767,2025-01-18,10,STM,STM_ROL_03,STM_ROL_03,STM_TA_019,OPG,OPG+,,False,
OBS_000768,2025-01-18,10,TME,TME_ROL_01,TME_ROL_01,TME_TA_005,OPG,OPG-,,False,
OBS_000772,2025-01-19,10,CHP,CHP_ROL_08,CHP_ROL_08,CHP_TA_006,OPG,OPG+,,False,
OBS_000773,2025-01-19,10,CHP,CHP_ROL_07,CHP_ROL_07,CHP_TA_020,OPG,OPG-,,False,
OBS_000769,2025-01-19,10,MRA,MRA_ROL_03,MRA_ROL_03,MRA_TA_017,OPG,OPG+,,False,
OBS_000770,2025-01-19,10,MRA,MRA_ROL_01,MRA_ROL_01,MRA_TA_022,OPG,OPG+,,False,
OBS_000771,2025-01-19,10,MRA,MRA_ROL_02,MRA_ROL_02,MRA_TA_007,OPG,OPG+,,False,
OBS_001082,2025-01-19,10,MRA,MRA_ROL_03,MRA_ROL_08,MRA_TA_014,OCC,OCC-,R03,True,R03CC05
OBS_001089,2025-01-19,10,MRA,MRA_ROL_08,MRA_ROL_04,MRA_TA_022,OCC,OCC+,R02,True,R02CM01
OBS_001091,2025-01-19,10,MRA,MRA_ROL_08,MRA_ROL_06,MRA_TA_008,OCC,OCC+,R01,True,R01CC04
OBS_000774,2025-01-19,10,PLC,PLC_ROL_03,PLC_ROL_03,PLC_TA_017,OPG,OPG+,,False,
OBS_000775,2025-01-19,10,PLC,PLC_ROL_12,PLC_ROL_12,PLC_TA_011,OPG,OPG+,,False,
OBS_000776,2025-01-19,10,PLC,PLC_ROL_10,PLC_ROL_10,PLC_TA_019,OPG,OPG-,,False,
OBS_000777,2025-01-19,10,STM,STM_ROL_07,STM_ROL_07,STM_TA_005,OPG,OPG-,,False,
OBS_000778,2025-01-19,10,STM,STM_ROL_04,STM_ROL_04,STM_TA_017,OPG,OPG+,,False,
OBS_000779,2025-01-19,10,TME,TME_ROL_07,TME_ROL_07,TME_TA_005,OPG,OPG+,,False,
OBS_000780,2025-01-19,10,TME,TME_ROL_03,TME_ROL_03,TME_TA_016,OPG,OPG+,,False,
OBS_000781,2025-01-19,10,TME,TME_ROL_01,TME_ROL_01,TME_TA_004,OPG,OPG-,,False,
OBS_001083,2025-01-19,10,TME,TME_ROL_04,TME_ROL_06,TME_TA_002,OCC,OCC+,R03,True,R03CC06
OBS_001088,2025-01-19,10,TME,TME_ROL_06,TME_ROL_05,TME_TA_009,OCC,OCC-,R02,True,R02CP03
OBS_000786,2025-01-20,11,CHP,CHP_ROL_07,CHP_ROL_07,CHP_TA_012,OPG,OPG+,,False,
OBS_000787,2025-01-20,11,CHP,CHP_ROL_02,CHP_ROL_02,CHP_TA_014,OPG,OPG-,,False,
OBS_001097,2025-01-20,11,CHP,CHP_ROL_08,CHP_ROL_02,CHP_TA_016,OCC,OCC-,R02,True,R02CC06
OBS_000782,2025-01-20,11,MRA,MRA_ROL_03,MRA_ROL_03,MRA_TA_020,OPG,OPG+,,False,
OBS_000783,2025-01-20,11,MRA,MRA_ROL_01,MRA_ROL_01,MRA_TA_022,OPG,OPG+,,False,
OBS_000784,2025-01-20,11,MRA,MRA_ROL_07,MRA_ROL_07,MRA_TA_012,OPG,OPG+,,False,
OBS_000785,2025-01-20,11,MRA,MRA_ROL_07,MRA_ROL_07,MRA_TA_008,OPG,OPG+,,False,
OBS_001100,2025-01-20,11,MRA,MRA_ROL_01,MRA_ROL_08,MRA_TA_005,OCC,OCC-,R02,True,R02CM03
OBS_000788,2025-01-20,11,PLC,PLC_ROL_04,PLC_ROL_04,PLC_TA_003,OPG,OPG+,,False,
OBS_000789,2025-01-20,11,PLC,PLC_ROL_09,PLC_ROL_09,PLC_TA_014,OPG,OPG+,,False,
OBS_001108,2025-01-20,11,PLC,PLC_ROL_03,PLC_ROL_01,PLC_TA_007,OCC,OCC+,R03,True,R03CP01
OBS_001109,2025-01-20,11,PLC,PLC_ROL_07,PLC_ROL_02,PLC_TA_018,OCC,OCC+,R03,True,R03CM04
OBS_000790,2025-01-20,11,STM,STM_ROL_01,STM_ROL_01,STM_TA_019,OPG,OPG+,,False,
OBS_001105,2025-01-20,11,STM,STM_ROL_06,STM_ROL_06,STM_TA_003,OCC,OCC-,R01,True,R01CC03
OBS_000791,2025-01-20,11,TME,TME_ROL_01,TME_ROL_01,TME_TA_013,OPG,OPG+,,False,
OBS_000792,2025-01-20,11,TME,TME_ROL_06,TME_ROL_06,TME_TA_014,OPG,OPG+,,False,
OBS_000793,2025-01-20,11,TME,TME_ROL_03,TME_ROL_03,TME_TA_014,OPG,OPG+,,False,
OBS_000797,2025-01-21,11,CHP,CHP_ROL_08,CHP_ROL_08,CHP_TA_006,OPG,OPG+,,False,
OBS_000798,2025-01-21,11,CHP,CHP_ROL_09,CHP_ROL_09,CHP_TA_016,OPG,OPG+,,False,
OBS_000799,2025-01-21,11,CHP,CHP_ROL_05,CHP_ROL_05,CHP_TA_019,OPG,OPG+,,False,
OBS_000794,2025-01-21,11,MRA,MRA_ROL_05,MRA_ROL_05,MRA_TA_018,OPG,OPG+,,False,
OBS_000795,2025-01-21,11,MRA,MRA_ROL_06,MRA_ROL_06,MRA_TA_020,OPG,OPG+,,False,
OBS_000796,2025-01-21,11,MRA,MRA_ROL_07,MRA_ROL_07,MRA_TA_007,OPG,OPG+,,False,
OBS_000800,2025-01-21,11,PLC,PLC_ROL_07,PLC_ROL_07,PLC_TA_005,OPG,OPG+,,False,
OBS_000801,2025-01-21,11,PLC,PLC_ROL_11,PLC_ROL_11,PLC_TA_004,OPG,OPG+,,False,
OBS_000802,2025-01-21,11,PLC,PLC_ROL_08,PLC_ROL_08,PLC_TA_006,OPG,OPG-,,False,
OBS_000803,2025-01-21,11,STM,STM_ROL_07,STM_ROL_07,STM_TA_011,OPG,OPG+,,False,
OBS_000804,2025-01-21,11,STM,STM_ROL_01,STM_ROL_01,STM_TA_006,OPG,OPG+,,False,
OBS_000805,2025-01-21,11,STM,STM_ROL_01,STM_ROL_01,STM_TA_003,OPG,OPG+,,False,
OBS_000806,2025-01-21,11,TME,TME_ROL_07,TME_ROL_07,TME_TA_003,OPG,OPG-,,False,
OBS_000807,2025-01-21,11,TME,TME_ROL_04,TME_ROL_04,TME_TA_012,OPG,OPG-,,False,
OBS_001098,2025-01-21,11,TME,TME_ROL_02,TME_ROL_03,TME_TA_014,OCC,OCC+,R02,True,R02CM04
OBS_001099,2025-01-21,11,TME,TME_ROL_05,TME_ROL_02,TME_TA_002,OCC,OCC+,R02,True,R02CM03
OBS_000810,2025-01-22,11,CHP,CHP_ROL_08,CHP_ROL_08,CHP_TA_015,OPG,OPG-,,False,
OBS_001096,2025-01-22,11,CHP,CHP_ROL_07,CHP_ROL_07,CHP_TA_011,OCC,OCC+,R02,True,R02CC02
OBS_000808,2025-01-22,11,MRA,MRA_ROL_07,MRA_ROL_07,MRA_TA_013,OPG,OPG+,,False,
OBS_000809,2025-01-22,11,MRA,MRA_ROL_05,MRA_ROL_05,MRA_TA_020,OPG,OPG-,,False,
OBS_000811,2025-01-22,11,PLC,PLC_ROL_09,PLC_ROL_09,PLC_TA_010,OPG,OPG+,,False,
OBS_000812,2025-01-22,11,PLC,PLC_ROL_10,PLC_ROL_10,PLC_TA_017,OPG,OPG+,,False,
OBS_000813,2025-01-22,11,PLC,PLC_ROL_04,PLC_ROL_04,PLC_TA_006,OPG,OPG+,,False,
OBS_000814,2025-01-22,11,STM,STM_ROL_04,STM_ROL_04,STM_TA_001,OPG,OPG+,,False,
OBS_000815,2025-01-22,11,STM,STM_ROL_02,STM_ROL_02,STM_TA_009,OPG,OPG+,,False,
OBS_000816,2025-01-22,11,TME,TME_ROL_07,TME_ROL_07,TME_TA_013,OPG,OPG+,,False,
OBS_000817,2025-01-22,11,TME,TME_ROL_01,TME_ROL_01,TME_TA_003,OPG,OPG+,,False,
OBS_001095,2025-01-22,11,TME,TME_ROL_05,TME_ROL_07,TME_TA_011,OCC,OCC-,R02,True,R02CM03
OBS_000822,2025-01-23,11,CHP,CHP_ROL_01,CHP_ROL_01,CHP_TA_009,OPG,OPG+,,False,
OBS_000823,2025-01-23,11,CHP,CHP_ROL_09,CHP_ROL_09,CHP_TA_004,OPG,OPG+,,False,
OBS_000824,2025-01-23,11,CHP,CHP_ROL_09,CHP_ROL_09,CHP_TA_010,OPG,OPG+,,False,
OBS_000818,2025-01-23,11,MRA,MRA_ROL_05,MRA_ROL_05,MRA_TA_018,OPG,OPG+,,False,
OBS_000819,2025-01-23,11,MRA,MRA_ROL_06,MRA_ROL_06,MRA_TA_012,OPG,OPG+,,False,
OBS_000820,2025-01-23,11,MRA,MRA_ROL_05,MRA_ROL_05,MRA_TA_008,OPG,OPG+,,False,
OBS_000821,2025-01-23,11,MRA,MRA_ROL_04,MRA_ROL_04,MRA_TA_015,OPG,OPG+,,False,
OBS_000825,2025-01-23,11,PLC,PLC_ROL_09,PLC_ROL_09,PLC_TA_009,OPG,OPG+,,False,
OBS_000826,2025-01-23,11,STM,STM_ROL_05,STM_ROL_05,STM_TA_015,OPG,OPG+,,False,
OBS_000827,2025-01-23,11,STM,STM_ROL_08,STM_ROL_08,STM_TA_008,OPG,OPG+,,False,
OBS_000828,2025-01-23,11,STM,STM_ROL_08,STM_ROL_08,STM_TA_015,OPG,OPG+,,False,
OBS_001107,2025-01-23,11,STM,STM_ROL_02,STM_ROL_06,STM_TA_016,OCC,OCC+,R03,True,R03CM01
OBS_000829,2025-01-23,11,TME,TME_ROL_08,TME_ROL_08,TME_TA_004,OPG,OPG+,,False,
OBS_001102,2025-01-23,11,TME,TME_ROL_08,TME_ROL_07,TME_TA_013,OCC,OCC+,R01,True,R01CM04
OBS_000833,2025-01-24,11,CHP,CHP_ROL_07,CHP_ROL_07,CHP_TA_011,OPG,OPG-,,False,
OBS_000830,2025-01-24,11,MRA,MRA_ROL_04,MRA_ROL_04,MRA_TA_022,OPG,OPG+,,False,
OBS_000831,2025-01-24,11,MRA,MRA_ROL_06,MRA_ROL_06,MRA_TA_014,OPG,OPG+,,False,
OBS_000832,2025-01-24,11,MRA,MRA_ROL_01,MRA_ROL_01,MRA_TA_009,OPG,OPG+,,False,
OBS_000834,2025-01-24,11,PLC,PLC_ROL_08,PLC_ROL_08,PLC_TA_011,OPG,OPG+,,False,
OBS_000835,2025-01-24,11,STM,STM_ROL_05,STM_ROL_05,STM_TA_006,OPG,OPG+,,False,
OBS_000836,2025-01-24,11,STM,STM_ROL_04,STM_ROL_04,STM_TA_016,OPG,OPG+,,False,
OBS_000837,2025-01-24,11,STM,STM_ROL_04,STM_ROL_04,STM_TA_008,OPG,OPG+,,False,
OBS_000838,2025-01-24,11,TME,TME_ROL_04,TME_ROL_04,TME_TA_007,OPG,OPG+,,False,
OBS_000843,2025-01-25,11,CHP,CHP_ROL_08,CHP_ROL_08,CHP_TA_019,OPG,OPG+,,False,
OBS_000844,2025-01-25,11,CHP,CHP_ROL_08,CHP_ROL_08,CHP_TA_006,OPG,OPG+,,False,
OBS_000839,2025-01-25,11,MRA,MRA_ROL_06,MRA_ROL_06,MRA_TA_005,OPG,OPG+,,False,
OBS_000840,2025-01-25,11,MRA,MRA_ROL_02,MRA_ROL_02,MRA_TA_003,OPG,OPG+,,False,
OBS_000841,2025-01-25,11,MRA,MRA_ROL_08,MRA_ROL_08,MRA_TA_020,OPG,OPG-,,False,
OBS_000842,2025-01-25,11,MRA,MRA_ROL_01,MRA_ROL_01,MRA_TA_016,OPG,OPG+,,False,
OBS_000845,2025-01-25,11,PLC,PLC_ROL_05,PLC_ROL_05,PLC_TA_013,OPG,OPG+,,False,
OBS_000846,2025-01-25,11,PLC,PLC_ROL_10,PLC_ROL_10,PLC_TA_005,OPG,OPG-,,False,
OBS_000847,2025-01-25,11,PLC,PLC_ROL_07,PLC_ROL_07,PLC_TA_016,OPG,OPG+,,False,
OBS_000848,2025-01-25,11,STM,STM_ROL_06,STM_ROL_06,STM_TA_013,OPG,OPG+,,False,
OBS_001101,2025-01-25,11,STM,STM_ROL_05,STM_ROL_03,STM_TA_011,OCC,OCC-,R02,True,R02CM01
OBS_001104,2025-01-25,11,STM,STM_ROL_06,STM_ROL_05,STM_TA_013,OCC,OCC+,R01,True,R01CP06
OBS_000849,2025-01-25,11,TME,TME_ROL_08,TME_ROL_08,TME_TA_004,OPG,OPG+,,False,
OBS_000853,2025-01-26,11,CHP,CHP_ROL_03,CHP_ROL_03,CHP_TA_018,OPG,OPG+,,False,
OBS_000854,2025-01-26,11,CHP,CHP_ROL_05,CHP_ROL_05,CHP_TA_016,OPG,OPG+,,False,
OBS_001106,2025-01-26,11,CHP,CHP_ROL_03,CHP_ROL_09,CHP_TA_002,OCC,OCC-,R01,True,R01CP01
OBS_000850,2025-01-26,11,MRA,MRA_ROL_06,MRA_ROL_06,MRA_TA_001,OPG,OPG-,,False,
OBS_000851,2025-01-26,11,MRA,MRA_ROL_04,MRA_ROL_04,MRA_TA_013,OPG,OPG+,,False,
OBS_000852,2025-01-26,11,MRA,MRA_ROL_06,MRA_ROL_06,MRA_TA_012,OPG,OPG+,,False,
OBS_000855,2025-01-26,11,PLC,PLC_ROL_06,PLC_ROL_06,PLC_TA_006,OPG,OPG+,,False,
OBS_000856,2025-01-26,11,PLC,PLC_ROL_04,PLC_ROL_04,PLC_TA_014,OPG,OPG+,,False,
OBS_000857,2025-01-26,11,STM,STM_ROL_06,STM_ROL_06,STM_TA_013,OPG,OPG+,,False,
OBS_000858,2025-01-26,11,STM,STM_ROL_03,STM_ROL_03,STM_TA_019,OPG,OPG-,,False,
OBS_001103,2025-01-26,11,STM,STM_ROL_04,STM_ROL_01,STM_TA_013,OCC,OCC-,R01,True,R01CC03
OBS_000859,2025-01-26,11,TME,TME_ROL_04,TME_ROL_04,TME_TA_004,OPG,OPG+,,False,
OBS_000860,2025-01-26,11,TME,TME_ROL_04,TME_ROL_04,TME_TA_014,OPG,OPG+,,False,
OBS_000861,2025-01-26,11,TME,TME_ROL_04,TME_ROL_04,TME_TA_005,OPG,OPG+,,False,
OBS_001094,2025-01-26,11,TME,TME_ROL_02,TME_ROL_03,TME_TA_009,OCC,OCC+,R02,True,R02CC06
OBS_000866,2025-01-27,12,CHP,CHP_ROL_01,CHP_ROL_01,CHP_TA_007,OPG,OPG+,,False,
OBS_001111,2025-01-27,12,CHP,CHP_ROL_02,CHP_ROL_04,CHP_TA_017,OCC,OCC-,R02,True,R02CM01
OBS_000862,2025-01-27,12,MRA,MRA_ROL_03,MRA_ROL_03,MRA_TA_016,OPG,OPG+,,False,
OBS_000863,2025-01-27,12,MRA,MRA_ROL_03,MRA_ROL_03,MRA_TA_014,OPG,OPG+,,False,
OBS_000864,2025-01-27,12,MRA,MRA_ROL_06,MRA_ROL_06,MRA_TA_016,OPG,OPG+,,False,
OBS_000865,2025-01-27,12,MRA,MRA_ROL_01,MRA_ROL_01,MRA_TA_013,OPG,OPG-,,False,
OBS_001113,2025-01-27,12,MRA,MRA_ROL_08,MRA_ROL_01,MRA_TA_008,OCC,OCC+,R02,True,R02CC01
OBS_001121,2025-01-27,12,MRA,MRA_ROL_07,MRA_ROL_08,MRA_TA_005,OCC,OCC-,R01,True,R01CP04
OBS_000867,2025-01-27,12,PLC,PLC_ROL_11,PLC_ROL_11,PLC_TA_004,OPG,OPG+,,False,
OBS_000868,2025-01-27,12,PLC,PLC_ROL_06,PLC_ROL_06,PLC_TA_009,OPG,OPG+,,False,
OBS_000869,2025-01-27,12,STM,STM_ROL_05,STM_ROL_05,STM_TA_012,OPG,OPG-,,False,
OBS_000870,2025-01-27,12,STM,STM_ROL_02,STM_ROL_02,STM_TA_012,OPG,OPG+,,False,
OBS_000871,2025-01-27,12,STM,STM_ROL_04,STM_ROL_04,STM_TA_019,OPG,OPG+,,False,
OBS_000872,2025-01-27,12,TME,TME_ROL_03,TME_ROL_03,TME_TA_010,OPG,OPG+,,False,
OBS_000873,2025-01-27,12,TME,TME_ROL_08,TME_ROL_08,TME_TA_015,OPG,OPG+,,False,
OBS_000874,2025-01-27,12,TME,TME_ROL_07,TME_ROL_07,TME_TA_010,OPG,OPG+,,False,
OBS_000877,2025-01-28,12,CHP,CHP_ROL_07,CHP_ROL_07,CHP_TA_003,OPG,OPG-,,False,
OBS_000878,2025-01-28,12,CHP,CHP_ROL_06,CHP_ROL_06,CHP_TA_008,OPG,OPG+,,False,
OBS_000879,2025-01-28,12,CHP,CHP_ROL_05,CHP_ROL_05,CHP_TA_009,OPG,OPG+,,False,
OBS_000875,2025-01-28,12,MRA,MRA_ROL_03,MRA_ROL_03,MRA_TA_021,OPG,OPG+,,False,
OBS_000876,2025-01-28,12,MRA,MRA_ROL_06,MRA_ROL_06,MRA_TA_014,OPG,OPG+,,False,
OBS_001122,2025-01-28,12,MRA,MRA_ROL_07,MRA_ROL_04,MRA_TA_006,OCC,OCC+,R01,True,R01CM03
OBS_000880,2025-01-28,12,PLC,PLC_ROL_05,PLC_ROL_05,PLC_TA_015,OPG,OPG+,,False,
OBS_000881,2025-01-28,12,PLC,PLC_ROL_06,PLC_ROL_06,PLC_TA_019,OPG,OPG+,,False,
OBS_000882,2025-01-28,12,STM,STM_ROL_07,STM_ROL_07,STM_TA_006,OPG,OPG+,,False,
OBS_000883,2025-01-28,12,STM,STM_ROL_01,STM_ROL_01,STM_TA_005,OPG,OPG+,,False,
OBS_000884,2025-01-28,12,TME,TME_ROL_05,TME_ROL_05,TME_TA_003,OPG,OPG+,,False,
OBS_000885,2025-01-28,12,TME,TME_ROL_07,TME_ROL_07,TME_TA_004,OPG,OPG-,,False,
OBS_000886,2025-01-28,12,TME,TME_ROL_08,TME_ROL_08,TME_TA_002,OPG,OPG-,,False,
OBS_000890,2025-01-29,12,CHP,CHP_ROL_05,CHP_ROL_05,CHP_TA_015,OPG,OPG+,,False,
OBS_000891,2025-01-29,12,CHP,CHP_ROL_03,CHP_ROL_03,CHP_TA_017,OPG,OPG+,,False,
OBS_000892,2025-01-29,12,CHP,CHP_ROL_01,CHP_ROL_01,CHP_TA_002,OPG,OPG+,,False,
OBS_000887,2025-01-29,12,MRA,MRA_ROL_02,MRA_ROL_02,MRA_TA_004,OPG,OPG+,,False,
OBS_000888,2025-01-29,12,MRA,MRA_ROL_03,MRA_ROL_03,MRA_TA_003,OPG,OPG+,,False,
OBS_000889,2025-01-29,12,MRA,MRA_ROL_07,MRA_ROL_07,MRA_TA_010,OPG,OPG+,,False,
OBS_001117,2025-01-29,12,MRA,MRA_ROL_06,MRA_ROL_04,MRA_TA_002,OCC,OCC+,R02,True,R02CC05
OBS_000893,2025-01-29,12,PLC,PLC_ROL_08,PLC_ROL_08,PLC_TA_015,OPG,OPG+,,False,
OBS_000894,2025-01-29,12,PLC,PLC_ROL_09,PLC_ROL_09,PLC_TA_009,OPG,OPG+,,False,
OBS_000895,2025-01-29,12,STM,STM_ROL_03,STM_ROL_03,STM_TA_019,OPG,OPG+,,False,
OBS_000896,2025-01-29,12,TME,TME_ROL_07,TME_ROL_07,TME_TA_010,OPG,OPG+,,False,
OBS_000897,2025-01-29,12,TME,TME_ROL_08,TME_ROL_08,TME_TA_008,OPG,OPG+,,False,
OBS_000898,2025-01-29,12,TME,TME_ROL_08,TME_ROL_08,TME_TA_010,OPG,OPG+,,False,
OBS_001124,2025-01-29,12,TME,TME_ROL_02,TME_ROL_02,TME_TA_012,OCC,OCC+,R03,True,R03CP01
OBS_000902,2025-01-30,12,CHP,CHP_ROL_05,CHP_ROL_05,CHP_TA_001,OPG,OPG+,,False,
OBS_000903,2025-01-30,12,CHP,CHP_ROL_05,CHP_ROL_05,CHP_TA_020,OPG,OPG+,,False,
OBS_000899,2025-01-30,12,MRA,MRA_ROL_03,MRA_ROL_03,MRA_TA_010,OPG,OPG-,,False,
OBS_000900,2025-01-30,12,MRA,MRA_ROL_03,MRA_ROL_03,MRA_TA_012,OPG,OPG+,,False,
OBS_000901,2025-01-30,12,MRA,MRA_ROL_01,MRA_ROL_01,MRA_TA_016,OPG,OPG+,,False,
OBS_000904,2025-01-30,12,PLC,PLC_ROL_09,PLC_ROL_09,PLC_TA_012,OPG,OPG+,,False,
OBS_001112,2025-01-30,12,PLC,PLC_ROL_12,PLC_ROL_10,PLC_TA_008,OCC,OCC-,R02,True,R02CC05
OBS_000905,2025-01-30,12,STM,STM_ROL_07,STM_ROL_07,STM_TA_013,OPG,OPG+,,False,
OBS_000906,2025-01-30,12,STM,STM_ROL_07,STM_ROL_07,STM_TA_013,OPG,OPG+,,False,
OBS_000907,2025-01-30,12,STM,STM_ROL_02,STM_ROL_02,STM_TA_014,OPG,OPG+,,False,
OBS_000908,2025-01-30,12,TME,TME_ROL_05,TME_ROL_05,TME_TA_010,OPG,OPG+,,False,
OBS_000909,2025-01-30,12,TME,TME_ROL_05,TME_ROL_05,TME_TA_014,OPG,OPG+,,False,
OBS_000910,2025-01-30,12,TME,TME_ROL_02,TME_ROL_02,TME_TA_006,OPG,OPG-,,False,
OBS_000913,2025-01-31,12,CHP,CHP_ROL_01,CHP_ROL_01,CHP_TA_018,OPG,OPG-,,False,
OBS_001115,2025-01-31,12,CHP,CHP_ROL_02,CHP_ROL_08,CHP_TA_020,OCC,OCC+,R02,True,R02CC04
OBS_000911,2025-01-31,12,MRA,MRA_ROL_08,MRA_ROL_08,MRA_TA_020,OPG,OPG+,,False,
OBS_000912,2025-01-31,12,MRA,MRA_ROL_08,MRA_ROL_08,MRA_TA_007,OPG,OPG+,,False,
OBS_001118,2025-01-31,12,MRA,MRA_ROL_03,MRA_ROL_07,MRA_TA_006,OCC,OCC+,R01,True,R01CP03
OBS_000914,2025-01-31,12,PLC,PLC_ROL_05,PLC_ROL_05,PLC_TA_009,OPG,OPG-,,False,
OBS_001123,2025-01-31,12,PLC,PLC_ROL_10,PLC_ROL_02,PLC_TA_010,OCC,OCC+,R03,True,R03CM04
OBS_000915,2025-01-31,12,STM,STM_ROL_01,STM_ROL_01,STM_TA_008,OPG,OPG-,,False,
OBS_000916,2025-01-31,12,STM,STM_ROL_01,STM_ROL_01,STM_TA_016,OPG,OPG+,,False,
OBS_000917,2025-01-31,12,TME,TME_ROL_05,TME_ROL_05,TME_TA_016,OPG,OPG+,,False,
OBS_000918,2025-01-31,12,TME,TME_ROL_08,TME_ROL_08,TME_TA_002,OPG,OPG+,,False,
OBS_000921,2025-02-01,12,CHP,CHP_ROL_05,CHP_ROL_05,CHP_TA_013,OPG,OPG+,,False,
OBS_001110,2025-02-01,12,CHP,CHP_ROL_01,CHP_ROL_01,CHP_TA_011,OCC,OCC+,R02,True,R02CM03
OBS_000919,2025-02-01,12,MRA,MRA_ROL_01,MRA_ROL_01,MRA_TA_009,OPG,OPG+,,False,
OBS_000920,2025-02-01,12,MRA,MRA_ROL_02,MRA_ROL_02,MRA_TA_018,OPG,OPG+,,False,
OBS_001119,2025-02-01,12,MRA,MRA_ROL_01,MRA_ROL_03,MRA_TA_004,OCC,OCC+,R01,True,R01CP02
OBS_000922,2025-02-01,12,PLC,PLC_ROL_12,PLC_ROL_12,PLC_TA_008,OPG,OPG+,,False,
OBS_000923,2025-02-01,12,STM,STM_ROL_04,STM_ROL_04,STM_TA_002,OPG,OPG+,,False,
OBS_000924,2025-02-01,12,STM,STM_ROL_02,STM_ROL_02,STM_TA_017,OPG,OPG+,,False,
OBS_001114,2025-02-01,12,STM,STM_ROL_05,STM_ROL_02,STM_TA_015,OCC,OCC+,R02,True,R02CC02
OBS_000925,2025-02-01,12,TME,TME_ROL_08,TME_ROL_08,TME_TA_013,OPG,OPG+,,False,
OBS_000929,2025-02-02,12,CHP,CHP_ROL_06,CHP_ROL_06,CHP_TA_002,OPG,OPG+,,False,
OBS_000926,2025-02-02,12,MRA,MRA_ROL_06,MRA_ROL_06,MRA_TA_006,OPG,OPG+,,False,
OBS_000927,2025-02-02,12,MRA,MRA_ROL_01,MRA_ROL_01,MRA_TA_018,OPG,OPG+,,False,
OBS_000928,2025-02-02,12,MRA,MRA_ROL_05,MRA_ROL_05,MRA_TA_016,OPG,OPG+,,False,
OBS_000930,2025-02-02,12,PLC,PLC_ROL_02,PLC_ROL_02,PLC_TA_008,OPG,OPG+,,False,
OBS_001120,2025-02-02,12,PLC,PLC_ROL_01,PLC_ROL_08,PLC_TA_003,OCC,OCC+,R01,True,R01CC06
OBS_001125,2025-02-02,12,PLC,PLC_ROL_08,PLC_ROL_11,PLC_TA_007,OCC,OCC+,R03,True,R03CP02
OBS_000931,2025-02-02,12,STM,STM_ROL_01,STM_ROL_01,STM_TA_006,OPG,OPG+,,False,
OBS_000932,2025-02-02,12,STM,STM_ROL_02,STM_ROL_02,STM_TA_013,OPG,OPG+,,False,
OBS_000933,2025-02-02,12,TME,TME_ROL_01,TME_ROL_01,TME_TA_016,OPG,OPG+,,False,
OBS_001116,2025-02-02,12,TME,TME_ROL_07,TME_ROL_06,TME_TA_013,OCC,OCC+,R02,True,R02CP01
